"","Word","Group","Speaker","Rater","Natural","Intell","vowel","cons"
"2931","lina","CON","CON07","Rater2",1,94,"i","alv"
"2932","lina","CON","CON07","Rater3",101,101,"i","alv"
"2933","lina","CON","CON07","Rater4",86,84,"i","alv"
"2934","lina","CON","CON07","Rater5",89,95,"i","alv"
"2935","lina","CON","CON07","Rater6",71,101,"i","alv"
"2936","lina","CON","CON07","Rater7",35,45,"i","alv"
"2937","lina","CON","CON07","Rater8",97,100,"i","alv"
"2938","lina","CON","CON07","Rater9",97,99,"i","alv"
"2939","lina","CON","CON07","Rater10",51,66,"i","alv"
"2940","lina","CON","CON07","Rater11",30,87,"i","alv"
"2941","lina","CON","CON07","Rater12",96,101,"i","alv"
"2942","lina","CON","CON07","Rater13",70,96,"i","alv"
"2943","lina","CON","CON07","Rater14",94,87,"i","alv"
"2944","lina","CON","CON07","Rater15",3,101,"i","alv"
"2945","lina","CON","CON07","Rater16",57,96,"i","alv"
"2946","lina","CON","CON07","Rater17",97,98,"i","alv"
"2947","lina","CON","CON07","Rater18",99,96,"i","alv"
"2948","lina","CON","CON07","Rater19",101,101,"i","alv"
"2949","lina","CON","CON07","Rater20",93,101,"i","alv"
"2950","lina","CON","CON07","Rater21",77,91,"i","alv"
"2951","lina","CON","CON07","Rater22",100,101,"i","alv"
"2952","lina","CON","CON07","Rater23",101,101,"i","alv"
"2953","lina","CON","CON07","Rater24",101,101,"i","alv"
"2954","lina","CON","CON07","Rater25",101,101,"i","alv"
"2955","lina","CON","CON07","Rater26",85,101,"i","alv"
"2956","lina","CON","CON07","Rater27",79,90,"i","alv"
"2957","lina","CON","CON07","Rater28",101,101,"i","alv"
"2958","lina","CON","CON07","Rater29",101,101,"i","alv"
"2959","lina","CON","CON07","Rater30",24,80,"i","alv"
"2960","lina","CON","CON07","Rater31",99,98,"i","alv"
"2961","lina","CON","CON07","Rater32",72,88,"i","alv"
"2962","lina","CON","CON07","Rater33",94,101,"i","alv"
"2963","lina","CON","CON07","Rater34",35,101,"i","alv"
"2964","lina","CON","CON07","Rater35",101,101,"i","alv"
"2965","lina","CON","CON07","Rater36",101,101,"i","alv"
"2966","lina","CON","CON07","Rater37",58,67,"i","alv"
"2967","lina","CON","CON07","Rater38",89,63,"i","alv"
"2968","lina","CON","CON07","Rater39",85,100,"i","alv"
"2969","lina","CON","CON07","Rater40",92,101,"i","alv"
"2970","lina","CON","CON07","Rater41",100,98,"i","alv"
"2971","lina","CON","CON07","Rater42",73,72,"i","alv"
"2972","lina","CON","CON06","Rater1",95,92,"i","alv"
"2973","lina","CON","CON06","Rater2",83,81,"i","alv"
"2974","lina","CON","CON06","Rater3",69,97,"i","alv"
"2975","lina","CON","CON06","Rater4",73,72,"i","alv"
"2976","lina","CON","CON06","Rater5",50,84,"i","alv"
"2977","lina","CON","CON06","Rater6",93,93,"i","alv"
"2978","lina","CON","CON06","Rater7",63,79,"i","alv"
"2979","lina","CON","CON06","Rater8",97,101,"i","alv"
"2980","lina","CON","CON06","Rater9",99,101,"i","alv"
"2981","lina","CON","CON06","Rater10",81,75,"i","alv"
"2982","lina","CON","CON06","Rater11",54,92,"i","alv"
"2983","lina","CON","CON06","Rater12",84,95,"i","alv"
"2984","lina","CON","CON06","Rater13",57,63,"i","alv"
"2985","lina","CON","CON06","Rater14",101,93,"i","alv"
"2986","lina","CON","CON06","Rater15",58,68,"i","alv"
"2987","lina","CON","CON06","Rater16",87,93,"i","alv"
"2988","lina","CON","CON06","Rater17",91,91,"i","alv"
"2989","lina","CON","CON06","Rater18",52,61,"i","alv"
"2990","lina","CON","CON06","Rater19",101,93,"i","alv"
"2991","lina","CON","CON06","Rater20",62,88,"i","alv"
"2992","lina","CON","CON06","Rater21",62,87,"i","alv"
"2993","lina","CON","CON06","Rater22",99,101,"i","alv"
"2994","lina","CON","CON06","Rater23",68,94,"i","alv"
"2995","lina","CON","CON06","Rater24",95,101,"i","alv"
"2996","lina","CON","CON06","Rater25",95,96,"i","alv"
"2997","lina","CON","CON06","Rater26",101,100,"i","alv"
"2998","lina","CON","CON06","Rater27",101,101,"i","alv"
"2999","lina","CON","CON06","Rater28",81,93,"i","alv"
"3000","lina","CON","CON06","Rater29",95,95,"i","alv"
"3001","lina","CON","CON06","Rater30",63,65,"i","alv"
"3002","lina","CON","CON06","Rater31",94,101,"i","alv"
"3003","lina","CON","CON06","Rater32",44,53,"i","alv"
"3004","lina","CON","CON06","Rater33",101,101,"i","alv"
"3005","lina","CON","CON06","Rater34",90,96,"i","alv"
"3006","lina","CON","CON06","Rater35",93,94,"i","alv"
"3007","lina","CON","CON06","Rater36",74,98,"i","alv"
"3008","lina","CON","CON06","Rater37",85,89,"i","alv"
"3009","lina","CON","CON06","Rater38",39,81,"i","alv"
"3010","lina","CON","CON06","Rater39",97,79,"i","alv"
"3011","lina","CON","CON06","Rater40",101,99,"i","alv"
"3012","lina","CON","CON06","Rater41",101,96,"i","alv"
"3013","lina","CON","CON13","Rater1",101,101,"i","alv"
"3014","lina","CON","CON13","Rater2",82,68,"i","alv"
"3015","lina","CON","CON13","Rater3",100,98,"i","alv"
"3016","lina","CON","CON13","Rater4",29,24,"i","alv"
"3017","lina","CON","CON13","Rater5",95,82,"i","alv"
"3018","lina","CON","CON13","Rater6",99,97,"i","alv"
"3019","lina","CON","CON13","Rater7",33,86,"i","alv"
"3020","lina","CON","CON13","Rater8",93,97,"i","alv"
"3021","lina","CON","CON13","Rater9",87,96,"i","alv"
"3022","lina","CON","CON13","Rater10",68,86,"i","alv"
"3023","lina","CON","CON13","Rater11",101,101,"i","alv"
"3024","lina","CON","CON13","Rater12",94,93,"i","alv"
"3025","lina","CON","CON13","Rater13",12,93,"i","alv"
"3026","lina","CON","CON13","Rater14",101,101,"i","alv"
"3027","lina","CON","CON13","Rater15",101,101,"i","alv"
"3028","lina","CON","CON13","Rater16",80,68,"i","alv"
"3029","lina","CON","CON13","Rater17",98,98,"i","alv"
"3030","lina","CON","CON13","Rater18",99,99,"i","alv"
"3031","lina","CON","CON13","Rater19",78,86,"i","alv"
"3032","lina","CON","CON13","Rater20",70,101,"i","alv"
"3033","lina","CON","CON13","Rater21",86,86,"i","alv"
"3034","lina","CON","CON13","Rater22",98,100,"i","alv"
"3035","lina","CON","CON13","Rater23",93,97,"i","alv"
"3036","lina","CON","CON13","Rater24",73,86,"i","alv"
"3037","lina","CON","CON13","Rater25",77,83,"i","alv"
"3038","lina","CON","CON13","Rater26",81,88,"i","alv"
"3039","lina","CON","CON13","Rater27",101,101,"i","alv"
"3040","lina","CON","CON13","Rater28",68,81,"i","alv"
"3041","lina","CON","CON13","Rater29",90,81,"i","alv"
"3042","lina","CON","CON13","Rater30",96,97,"i","alv"
"3043","lina","CON","CON13","Rater31",91,97,"i","alv"
"3044","lina","CON","CON13","Rater32",38,101,"i","alv"
"3045","lina","CON","CON13","Rater33",70,84,"i","alv"
"3046","lina","CON","CON13","Rater34",64,73,"i","alv"
"3047","lina","CON","CON13","Rater35",73,91,"i","alv"
"3048","lina","CON","CON13","Rater36",95,101,"i","alv"
"3049","lina","CON","CON13","Rater37",100,101,"i","alv"
"3050","lina","CON","CON13","Rater38",97,96,"i","alv"
"3051","lina","CON","CON13","Rater39",68,101,"i","alv"
"3052","lina","CON","CON13","Rater40",1,95,"i","alv"
"3053","lina","CON","CON13","Rater41",43,55,"i","alv"
"3054","lina","CON","CON01","Rater1",86,76,"i","alv"
"3055","lina","CON","CON01","Rater2",97,86,"i","alv"
"3056","lina","CON","CON01","Rater3",101,101,"i","alv"
"3057","lina","CON","CON01","Rater4",69,72,"i","alv"
"3058","lina","CON","CON01","Rater5",101,100,"i","alv"
"3059","lina","CON","CON01","Rater6",76,101,"i","alv"
"3060","lina","CON","CON01","Rater7",94,93,"i","alv"
"3061","lina","CON","CON01","Rater8",101,101,"i","alv"
"3062","lina","CON","CON01","Rater9",82,87,"i","alv"
"3063","lina","CON","CON01","Rater10",87,80,"i","alv"
"3064","lina","CON","CON01","Rater11",72,60,"i","alv"
"3065","lina","CON","CON01","Rater12",96,101,"i","alv"
"3066","lina","CON","CON01","Rater13",74,76,"i","alv"
"3067","lina","CON","CON01","Rater14",99,79,"i","alv"
"3068","lina","CON","CON01","Rater15",56,81,"i","alv"
"3069","lina","CON","CON01","Rater16",99,86,"i","alv"
"3070","lina","CON","CON01","Rater17",37,76,"i","alv"
"3071","lina","CON","CON01","Rater18",87,87,"i","alv"
"3072","lina","CON","CON01","Rater19",78,38,"i","alv"
"3073","lina","CON","CON01","Rater20",43,69,"i","alv"
"3074","lina","CON","CON01","Rater21",71,73,"i","alv"
"3075","lina","CON","CON01","Rater22",57,73,"i","alv"
"3076","lina","CON","CON01","Rater23",100,72,"i","alv"
"3077","lina","CON","CON01","Rater24",76,78,"i","alv"
"3078","lina","CON","CON01","Rater25",76,70,"i","alv"
"3079","lina","CON","CON01","Rater26",76,76,"i","alv"
"3080","lina","CON","CON01","Rater27",85,91,"i","alv"
"3081","lina","CON","CON01","Rater28",76,76,"i","alv"
"3082","lina","CON","CON01","Rater29",101,101,"i","alv"
"3083","lina","CON","CON01","Rater30",91,72,"i","alv"
"3084","lina","CON","CON01","Rater31",87,78,"i","alv"
"3085","lina","CON","CON01","Rater32",63,78,"i","alv"
"3086","lina","CON","CON01","Rater33",101,92,"i","alv"
"3087","lina","CON","CON01","Rater34",51,88,"i","alv"
"3088","lina","CON","CON01","Rater35",82,86,"i","alv"
"3089","lina","CON","CON01","Rater36",101,101,"i","alv"
"3090","lina","CON","CON01","Rater37",84,91,"i","alv"
"3091","lina","CON","CON01","Rater38",47,73,"i","alv"
"3092","lina","CON","CON01","Rater39",101,93,"i","alv"
"3093","lina","CON","CON01","Rater40",88,90,"i","alv"
"3094","lina","CON","CON01","Rater41",91,91,"i","alv"
"3095","lina","DBSOFF","PD01","Rater1",48,31,"i","alv"
"3096","lina","DBSOFF","PD01","Rater2",89,88,"i","alv"
"3097","lina","DBSOFF","PD01","Rater3",96,77,"i","alv"
"3098","lina","DBSOFF","PD01","Rater4",70,70,"i","alv"
"3099","lina","DBSOFF","PD01","Rater5",75,30,"i","alv"
"3100","lina","DBSOFF","PD01","Rater6",74,59,"i","alv"
"3101","lina","DBSOFF","PD01","Rater7",66,27,"i","alv"
"3102","lina","DBSOFF","PD01","Rater8",97,98,"i","alv"
"3103","lina","DBSOFF","PD01","Rater9",63,71,"i","alv"
"3104","lina","DBSOFF","PD01","Rater10",51,32,"i","alv"
"3105","lina","DBSOFF","PD01","Rater11",68,66,"i","alv"
"3106","lina","DBSOFF","PD01","Rater12",101,96,"i","alv"
"3107","lina","DBSOFF","PD01","Rater13",98,40,"i","alv"
"3108","lina","DBSOFF","PD01","Rater14",82,76,"i","alv"
"3109","lina","DBSOFF","PD01","Rater15",85,71,"i","alv"
"3110","lina","DBSOFF","PD01","Rater16",53,56,"i","alv"
"3111","lina","DBSOFF","PD01","Rater17",99,78,"i","alv"
"3112","lina","DBSOFF","PD01","Rater18",88,98,"i","alv"
"3113","lina","DBSOFF","PD01","Rater19",67,55,"i","alv"
"3114","lina","DBSOFF","PD01","Rater20",52,7,"i","alv"
"3115","lina","DBSOFF","PD01","Rater21",77,67,"i","alv"
"3116","lina","DBSOFF","PD01","Rater22",46,84,"i","alv"
"3117","lina","DBSOFF","PD01","Rater23",100,97,"i","alv"
"3118","lina","DBSOFF","PD01","Rater24",63,41,"i","alv"
"3119","lina","DBSOFF","PD01","Rater25",101,88,"i","alv"
"3120","lina","DBSOFF","PD01","Rater26",92,99,"i","alv"
"3121","lina","DBSOFF","PD01","Rater27",69,75,"i","alv"
"3122","lina","DBSOFF","PD01","Rater28",48,49,"i","alv"
"3123","lina","DBSOFF","PD01","Rater29",94,88,"i","alv"
"3124","lina","DBSOFF","PD01","Rater30",59,28,"i","alv"
"3125","lina","DBSOFF","PD01","Rater31",76,75,"i","alv"
"3126","lina","DBSOFF","PD01","Rater32",75,78,"i","alv"
"3127","lina","DBSOFF","PD01","Rater33",93,94,"i","alv"
"3128","lina","DBSOFF","PD01","Rater34",71,10,"i","alv"
"3129","lina","DBSOFF","PD01","Rater35",85,58,"i","alv"
"3130","lina","DBSOFF","PD01","Rater36",101,101,"i","alv"
"3131","lina","DBSOFF","PD01","Rater37",50,68,"i","alv"
"3132","lina","DBSOFF","PD01","Rater38",101,41,"i","alv"
"3133","lina","DBSOFF","PD01","Rater39",83,17,"i","alv"
"3134","lina","DBSOFF","PD01","Rater40",84,78,"i","alv"
"3135","lina","DBSOFF","PD01","Rater41",97,79,"i","alv"
"3136","lina","DBSOFF","PD01","Rater42",81,36,"i","alv"
"3137","lina","DBSOFF","PD02","Rater1",90,88,"i","alv"
"3138","lina","DBSOFF","PD02","Rater2",88,87,"i","alv"
"3139","lina","DBSOFF","PD02","Rater3",64,96,"i","alv"
"3140","lina","DBSOFF","PD02","Rater4",70,70,"i","alv"
"3141","lina","DBSOFF","PD02","Rater5",88,77,"i","alv"
"3142","lina","DBSOFF","PD02","Rater6",49,34,"i","alv"
"3143","lina","DBSOFF","PD02","Rater7",63,98,"i","alv"
"3144","lina","DBSOFF","PD02","Rater8",101,101,"i","alv"
"3145","lina","DBSOFF","PD02","Rater9",101,101,"i","alv"
"3146","lina","DBSOFF","PD02","Rater10",82,101,"i","alv"
"3147","lina","DBSOFF","PD02","Rater11",74,97,"i","alv"
"3148","lina","DBSOFF","PD02","Rater12",58,92,"i","alv"
"3149","lina","DBSOFF","PD02","Rater13",59,61,"i","alv"
"3150","lina","DBSOFF","PD02","Rater14",101,101,"i","alv"
"3151","lina","DBSOFF","PD02","Rater15",93,91,"i","alv"
"3152","lina","DBSOFF","PD02","Rater16",86,96,"i","alv"
"3153","lina","DBSOFF","PD02","Rater17",85,94,"i","alv"
"3154","lina","DBSOFF","PD02","Rater18",92,88,"i","alv"
"3155","lina","DBSOFF","PD02","Rater19",101,86,"i","alv"
"3156","lina","DBSOFF","PD02","Rater20",26,91,"i","alv"
"3157","lina","DBSOFF","PD02","Rater21",62,80,"i","alv"
"3158","lina","DBSOFF","PD02","Rater22",87,98,"i","alv"
"3159","lina","DBSOFF","PD02","Rater23",19,91,"i","alv"
"3160","lina","DBSOFF","PD02","Rater24",101,99,"i","alv"
"3161","lina","DBSOFF","PD02","Rater25",98,101,"i","alv"
"3162","lina","DBSOFF","PD02","Rater26",84,90,"i","alv"
"3163","lina","DBSOFF","PD02","Rater27",101,101,"i","alv"
"3164","lina","DBSOFF","PD02","Rater28",46,87,"i","alv"
"3165","lina","DBSOFF","PD02","Rater29",97,101,"i","alv"
"3166","lina","DBSOFF","PD02","Rater30",52,62,"i","alv"
"3167","lina","DBSOFF","PD02","Rater31",81,88,"i","alv"
"3168","lina","DBSOFF","PD02","Rater32",99,101,"i","alv"
"3169","lina","DBSOFF","PD02","Rater33",77,80,"i","alv"
"3170","lina","DBSOFF","PD02","Rater34",72,61,"i","alv"
"3171","lina","DBSOFF","PD02","Rater35",98,88,"i","alv"
"3172","lina","DBSOFF","PD02","Rater36",101,101,"i","alv"
"3173","lina","DBSOFF","PD02","Rater37",101,101,"i","alv"
"3174","lina","DBSOFF","PD02","Rater38",101,101,"i","alv"
"3175","lina","DBSOFF","PD02","Rater39",99,99,"i","alv"
"3176","lina","DBSOFF","PD02","Rater40",87,94,"i","alv"
"3177","lina","DBSOFF","PD02","Rater41",101,94,"i","alv"
"3178","lina","DBSOFF","PD04","Rater1",59,99,"i","alv"
"3179","lina","DBSOFF","PD04","Rater2",58,39,"i","alv"
"3180","lina","DBSOFF","PD04","Rater3",58,28,"i","alv"
"3181","lina","DBSOFF","PD04","Rater4",40,44,"i","alv"
"3182","lina","DBSOFF","PD04","Rater5",55,34,"i","alv"
"3183","lina","DBSOFF","PD04","Rater6",26,70,"i","alv"
"3184","lina","DBSOFF","PD04","Rater7",53,80,"i","alv"
"3185","lina","DBSOFF","PD04","Rater8",77,83,"i","alv"
"3186","lina","DBSOFF","PD04","Rater9",99,83,"i","alv"
"3187","lina","DBSOFF","PD04","Rater10",51,33,"i","alv"
"3188","lina","DBSOFF","PD04","Rater11",101,101,"i","alv"
"3189","lina","DBSOFF","PD04","Rater12",91,61,"i","alv"
"3190","lina","DBSOFF","PD04","Rater13",70,25,"i","alv"
"3191","lina","DBSOFF","PD04","Rater14",99,98,"i","alv"
"3192","lina","DBSOFF","PD04","Rater15",69,81,"i","alv"
"3193","lina","DBSOFF","PD04","Rater16",63,35,"i","alv"
"3194","lina","DBSOFF","PD04","Rater17",25,49,"i","alv"
"3195","lina","DBSOFF","PD04","Rater18",91,59,"i","alv"
"3196","lina","DBSOFF","PD04","Rater19",28,56,"i","alv"
"3197","lina","DBSOFF","PD04","Rater20",71,81,"i","alv"
"3198","lina","DBSOFF","PD04","Rater21",52,30,"i","alv"
"3199","lina","DBSOFF","PD04","Rater22",43,57,"i","alv"
"3200","lina","DBSOFF","PD04","Rater23",85,97,"i","alv"
"3201","lina","DBSOFF","PD04","Rater24",51,26,"i","alv"
"3202","lina","DBSOFF","PD04","Rater25",75,61,"i","alv"
"3203","lina","DBSOFF","PD04","Rater26",77,58,"i","alv"
"3204","lina","DBSOFF","PD04","Rater27",44,56,"i","alv"
"3205","lina","DBSOFF","PD04","Rater28",22,43,"i","alv"
"3206","lina","DBSOFF","PD04","Rater29",48,56,"i","alv"
"3207","lina","DBSOFF","PD04","Rater30",75,28,"i","alv"
"3208","lina","DBSOFF","PD04","Rater31",88,95,"i","alv"
"3209","lina","DBSOFF","PD04","Rater32",68,31,"i","alv"
"3210","lina","DBSOFF","PD04","Rater33",35,31,"i","alv"
"3211","lina","DBSOFF","PD04","Rater34",24,42,"i","alv"
"3212","lina","DBSOFF","PD04","Rater35",78,73,"i","alv"
"3213","lina","DBSOFF","PD04","Rater36",86,76,"i","alv"
"3214","lina","DBSOFF","PD04","Rater37",96,59,"i","alv"
"3215","lina","DBSOFF","PD04","Rater38",96,65,"i","alv"
"3216","lina","DBSOFF","PD04","Rater39",9,10,"i","alv"
"3217","lina","DBSOFF","PD04","Rater40",64,27,"i","alv"
"3218","lina","DBSOFF","PD04","Rater41",74,75,"i","alv"
"3219","lina","DBSOFF","PD05","Rater1",84,21,"i","alv"
"3220","lina","DBSOFF","PD05","Rater2",66,80,"i","alv"
"3221","lina","DBSOFF","PD05","Rater3",100,89,"i","alv"
"3222","lina","DBSOFF","PD05","Rater4",72,64,"i","alv"
"3223","lina","DBSOFF","PD05","Rater5",98,95,"i","alv"
"3224","lina","DBSOFF","PD05","Rater6",68,86,"i","alv"
"3225","lina","DBSOFF","PD05","Rater7",53,54,"i","alv"
"3226","lina","DBSOFF","PD05","Rater8",100,100,"i","alv"
"3227","lina","DBSOFF","PD05","Rater9",68,74,"i","alv"
"3228","lina","DBSOFF","PD05","Rater10",87,74,"i","alv"
"3229","lina","DBSOFF","PD05","Rater11",79,75,"i","alv"
"3230","lina","DBSOFF","PD05","Rater12",79,58,"i","alv"
"3231","lina","DBSOFF","PD05","Rater13",79,79,"i","alv"
"3232","lina","DBSOFF","PD05","Rater14",89,77,"i","alv"
"3233","lina","DBSOFF","PD05","Rater15",56,72,"i","alv"
"3234","lina","DBSOFF","PD05","Rater16",100,92,"i","alv"
"3235","lina","DBSOFF","PD05","Rater17",58,31,"i","alv"
"3236","lina","DBSOFF","PD05","Rater18",86,86,"i","alv"
"3237","lina","DBSOFF","PD05","Rater19",70,16,"i","alv"
"3238","lina","DBSOFF","PD05","Rater20",65,54,"i","alv"
"3239","lina","DBSOFF","PD05","Rater21",76,55,"i","alv"
"3240","lina","DBSOFF","PD05","Rater22",34,67,"i","alv"
"3241","lina","DBSOFF","PD05","Rater23",101,73,"i","alv"
"3242","lina","DBSOFF","PD05","Rater24",83,84,"i","alv"
"3243","lina","DBSOFF","PD05","Rater25",65,65,"i","alv"
"3244","lina","DBSOFF","PD05","Rater26",65,38,"i","alv"
"3245","lina","DBSOFF","PD05","Rater27",51,82,"i","alv"
"3246","lina","DBSOFF","PD05","Rater28",73,44,"i","alv"
"3247","lina","DBSOFF","PD05","Rater29",73,87,"i","alv"
"3248","lina","DBSOFF","PD05","Rater30",76,37,"i","alv"
"3249","lina","DBSOFF","PD05","Rater31",88,81,"i","alv"
"3250","lina","DBSOFF","PD05","Rater32",62,70,"i","alv"
"3251","lina","DBSOFF","PD05","Rater33",101,92,"i","alv"
"3252","lina","DBSOFF","PD05","Rater34",101,101,"i","alv"
"3253","lina","DBSOFF","PD05","Rater35",42,64,"i","alv"
"3254","lina","DBSOFF","PD05","Rater36",99,56,"i","alv"
"3255","lina","DBSOFF","PD05","Rater37",90,87,"i","alv"
"3256","lina","DBSOFF","PD05","Rater38",78,50,"i","alv"
"3257","lina","DBSOFF","PD05","Rater39",99,45,"i","alv"
"3258","lina","DBSOFF","PD05","Rater40",72,66,"i","alv"
"3259","lina","DBSOFF","PD05","Rater41",82,90,"i","alv"
"3260","lina","DBSOFF","PD06","Rater1",43,31,"i","alv"
"3261","lina","DBSOFF","PD06","Rater2",87,65,"i","alv"
"3262","lina","DBSOFF","PD06","Rater3",45,63,"i","alv"
"3263","lina","DBSOFF","PD06","Rater4",76,40,"i","alv"
"3264","lina","DBSOFF","PD06","Rater5",46,20,"i","alv"
"3265","lina","DBSOFF","PD06","Rater6",47,48,"i","alv"
"3266","lina","DBSOFF","PD06","Rater7",26,46,"i","alv"
"3267","lina","DBSOFF","PD06","Rater8",89,85,"i","alv"
"3268","lina","DBSOFF","PD06","Rater9",60,46,"i","alv"
"3269","lina","DBSOFF","PD06","Rater10",20,6,"i","alv"
"3270","lina","DBSOFF","PD06","Rater11",72,49,"i","alv"
"3271","lina","DBSOFF","PD06","Rater12",56,81,"i","alv"
"3272","lina","DBSOFF","PD06","Rater13",8,3,"i","alv"
"3273","lina","DBSOFF","PD06","Rater14",43,44,"i","alv"
